time,global step,score
07h 44m 09s,56140219,23.0
07h 44m 09s,56140715,43.0
07h 44m 10s,56142325,39.0
07h 44m 10s,56142959,29.0
07h 44m 12s,56145883,25.0
07h 44m 13s,56147453,25.0
07h 44m 13s,56147863,29.0
07h 44m 13s,56147949,41.0
07h 44m 13s,56148368,21.0
07h 44m 13s,56148941,17.0
07h 44m 14s,56149854,31.0
07h 44m 14s,56150003,13.0
07h 44m 14s,56151125,37.0
07h 44m 15s,56151485,47.0
07h 44m 17s,56155779,37.0
07h 44m 17s,56156106,49.0
07h 44m 17s,56157100,33.0
07h 44m 21s,56164365,25.0
07h 44m 21s,56164752,27.0
07h 44m 22s,56167465,19.0
07h 44m 23s,56168460,29.0
07h 44m 23s,56169307,39.0
07h 44m 24s,56169960,29.0
07h 44m 24s,56170948,19.0
07h 44m 24s,56171025,21.0
07h 44m 26s,56173794,21.0
07h 44m 26s,56173849,25.0
07h 44m 26s,56174068,29.0
07h 44m 27s,56175727,39.0
07h 44m 28s,56178147,35.0
07h 44m 28s,56178707,35.0
07h 44m 28s,56178944,13.0
07h 44m 29s,56180936,29.0
07h 44m 30s,56181826,23.0
07h 44m 31s,56183728,21.0
07h 44m 31s,56183874,45.0
07h 44m 31s,56184131,31.0
07h 44m 31s,56184773,25.0
07h 44m 32s,56186709,31.0
07h 44m 34s,56191119,25.0
07h 44m 35s,56191717,23.0
07h 44m 35s,56191758,33.0
07h 44m 35s,56192633,25.0
07h 44m 35s,56193181,39.0
07h 44m 35s,56193197,41.0
07h 44m 35s,56193243,19.0
07h 44m 35s,56193460,41.0
07h 44m 36s,56195170,31.0
07h 44m 36s,56195550,23.0
07h 44m 37s,56195670,29.0
07h 44m 38s,56197903,39.0
07h 44m 40s,56203721,21.0
07h 44m 43s,56208041,37.0
07h 44m 43s,56208244,33.0
07h 44m 43s,56208729,39.0
07h 44m 43s,56209389,27.0
07h 44m 43s,56209610,21.0
07h 44m 44s,56211592,31.0
07h 44m 45s,56213208,35.0
07h 44m 46s,56215414,33.0
07h 44m 46s,56215586,39.0
07h 44m 46s,56215739,29.0
07h 44m 47s,56216361,43.0
07h 44m 48s,56218552,19.0
07h 44m 48s,56219157,25.0
07h 44m 49s,56221164,27.0
07h 44m 49s,56221802,25.0
07h 44m 50s,56222817,29.0
07h 44m 52s,56226408,39.0
07h 44m 52s,56226630,39.0
07h 44m 53s,56228582,31.0
07h 44m 53s,56229062,37.0
07h 44m 53s,56229210,31.0
07h 44m 54s,56230526,29.0
07h 44m 56s,56234691,27.0
07h 44m 56s,56234945,33.0
07h 44m 56s,56235372,27.0
07h 44m 58s,56238196,9.0
07h 44m 58s,56238258,31.0
07h 44m 58s,56238480,27.0
07h 44m 58s,56238762,23.0
07h 44m 58s,56239772,21.0
07h 44m 59s,56240357,31.0
07h 44m 59s,56241766,27.0
07h 45m 01s,56245191,31.0
07h 45m 01s,56245213,25.0
07h 45m 02s,56248201,19.0
07h 45m 03s,56249894,33.0
07h 45m 04s,56251727,39.0
07h 45m 05s,56252712,29.0
07h 45m 05s,56253397,29.0
07h 45m 06s,56254892,27.0
07h 45m 06s,56255364,21.0
07h 45m 06s,56255411,19.0
07h 45m 07s,56257205,35.0
07h 45m 07s,56257509,39.0
07h 45m 08s,56258624,31.0
07h 45m 08s,56258816,29.0
07h 45m 09s,56262312,27.0
07h 45m 10s,56262748,27.0
07h 45m 10s,56264266,31.0
07h 45m 11s,56264979,27.0
07h 45m 11s,56266458,33.0
07h 45m 13s,56268571,41.0
07h 45m 13s,56268959,39.0
07h 45m 13s,56269544,33.0
07h 45m 14s,56271413,27.0
07h 45m 14s,56271560,41.0
07h 45m 14s,56271806,31.0
07h 45m 16s,56275199,43.0
07h 45m 16s,56275721,31.0
07h 45m 18s,56279321,29.0
07h 45m 18s,56279810,39.0
07h 45m 18s,56280325,45.0
07h 45m 19s,56281260,39.0
07h 45m 19s,56281285,29.0
07h 45m 20s,56283091,25.0
07h 45m 20s,56283147,27.0
07h 45m 21s,56286506,33.0
07h 45m 22s,56287275,29.0
07h 45m 23s,56289490,39.0
07h 45m 24s,56291752,37.0
07h 45m 25s,56293094,31.0
07h 45m 25s,56293264,25.0
07h 45m 25s,56294317,27.0
07h 45m 25s,56294516,45.0
07h 45m 26s,56296361,39.0
07h 45m 27s,56296922,33.0
07h 45m 27s,56297906,25.0
07h 45m 28s,56298965,27.0
07h 45m 28s,56299186,35.0
07h 45m 28s,56299600,31.0
07h 45m 29s,56301543,33.0
07h 45m 30s,56303277,33.0
07h 45m 30s,56304549,29.0
07h 45m 31s,56306747,41.0
07h 45m 32s,56308642,35.0
07h 45m 33s,56309948,29.0
07h 45m 34s,56311369,29.0
07h 45m 34s,56312808,35.0
07h 45m 35s,56312866,33.0
07h 45m 36s,56315369,25.0
07h 45m 37s,56317656,35.0
07h 45m 37s,56317866,17.0
07h 45m 38s,56320405,35.0
07h 45m 39s,56320966,35.0
07h 45m 39s,56321282,25.0
07h 45m 40s,56323503,27.0
07h 45m 41s,56325033,15.0
07h 45m 41s,56325722,29.0
07h 45m 42s,56328228,31.0
07h 45m 42s,56328510,39.0
07h 45m 43s,56329821,19.0
07h 45m 43s,56330540,41.0
07h 45m 43s,56330936,13.0
07h 45m 44s,56332816,23.0
07h 45m 44s,56332941,31.0
07h 45m 45s,56333698,31.0
07h 45m 45s,56334872,25.0
07h 45m 46s,56335927,33.0
07h 45m 46s,56336140,39.0
07h 45m 47s,56337869,31.0
07h 45m 47s,56338661,35.0
07h 45m 47s,56338924,25.0
07h 45m 47s,56339189,19.0
07h 45m 48s,56339399,31.0
07h 45m 48s,56339646,31.0
07h 45m 48s,56339901,29.0
07h 45m 50s,56345157,35.0
07h 45m 51s,56346790,39.0
07h 45m 54s,56352011,25.0
07h 45m 54s,56352192,34.0
07h 45m 54s,56352752,27.0
07h 45m 55s,56353761,37.0
07h 45m 55s,56353816,27.0
07h 45m 55s,56354915,39.0
07h 45m 56s,56355765,29.0
07h 45m 57s,56358076,23.0
07h 45m 59s,56361696,41.0
07h 45m 59s,56362876,25.0
07h 45m 59s,56363121,35.0
07h 46m 00s,56363258,33.0
07h 46m 02s,56369019,21.0
07h 46m 02s,56369314,41.0
07h 46m 03s,56369445,27.0
07h 46m 03s,56371334,37.0
07h 46m 04s,56371718,39.0
07h 46m 04s,56371948,55.0
07h 46m 05s,56374158,24.0
07h 46m 05s,56374322,33.0
07h 46m 06s,56376524,31.0
07h 46m 07s,56377839,25.0
07h 46m 07s,56378392,35.0
07h 46m 07s,56379207,35.0
07h 46m 08s,56379814,25.0
07h 46m 08s,56379840,33.0
07h 46m 08s,56379945,21.0
07h 46m 08s,56381057,19.0
07h 46m 08s,56381304,13.0
07h 46m 09s,56382278,31.0
07h 46m 10s,56383521,25.0
07h 46m 10s,56384672,29.0
07h 46m 11s,56385683,19.0
07h 46m 15s,56394173,23.0
07h 46m 15s,56394787,31.0
07h 46m 15s,56394861,41.0
07h 46m 15s,56395417,17.0
07h 46m 16s,56396669,27.0
07h 46m 17s,56397998,33.0
07h 46m 17s,56398447,21.0
07h 46m 17s,56398517,25.0
07h 46m 19s,56402444,41.0
07h 46m 19s,56403068,39.0
07h 46m 19s,56403289,19.0
07h 46m 20s,56403668,37.0
07h 46m 20s,56404508,29.0
07h 46m 23s,56410673,41.0
07h 46m 24s,56412229,39.0
07h 46m 25s,56414003,35.0
07h 46m 25s,56415556,27.0
07h 46m 26s,56416728,31.0
07h 46m 26s,56417241,25.0
07h 46m 27s,56417853,25.0
07h 46m 27s,56418423,49.0
07h 46m 28s,56419842,33.0
07h 46m 29s,56422336,17.0
07h 46m 29s,56423052,25.0
07h 46m 29s,56423183,35.0
07h 46m 29s,56423465,25.0
07h 46m 30s,56424005,35.0
07h 46m 30s,56425557,31.0
07h 46m 31s,56426800,19.0
07h 46m 31s,56427183,33.0
07h 46m 32s,56429446,25.0
07h 46m 32s,56429624,29.0
07h 46m 33s,56429960,19.0
07h 46m 33s,56430025,51.0
07h 46m 33s,56431615,11.0
07h 46m 35s,56433959,41.0
07h 46m 36s,56436101,31.0
07h 46m 36s,56436234,39.0
07h 46m 36s,56437073,37.0
07h 46m 37s,56439128,31.0
07h 46m 37s,56439395,29.0
07h 46m 37s,56439711,31.0
07h 46m 40s,56444468,15.0
07h 46m 40s,56444856,51.0
07h 46m 40s,56445451,25.0
07h 46m 41s,56447619,21.0
07h 46m 43s,56451647,21.0
07h 46m 44s,56453778,39.0
07h 46m 44s,56454071,15.0
07h 46m 45s,56455052,35.0
07h 46m 45s,56455091,31.0
07h 46m 45s,56455155,35.0
07h 46m 46s,56456695,38.0
07h 46m 47s,56458616,29.0
07h 46m 48s,56461090,23.0
07h 46m 49s,56464188,27.0
07h 46m 50s,56464296,29.0
07h 46m 50s,56464961,41.0
07h 46m 50s,56465096,33.0
07h 46m 50s,56465152,27.0
07h 46m 51s,56466493,41.0
07h 46m 51s,56468073,43.0
07h 46m 51s,56468183,33.0
07h 46m 52s,56468992,31.0
07h 46m 52s,56469816,29.0
07h 46m 53s,56471526,25.0
07h 46m 54s,56473271,33.0
07h 46m 54s,56474418,33.0
07h 46m 55s,56475886,15.0
07h 46m 55s,56476030,21.0
07h 46m 57s,56479577,39.0
07h 46m 57s,56479806,35.0
07h 46m 57s,56479918,11.0
07h 46m 58s,56481251,21.0
07h 46m 59s,56482536,25.0
07h 47m 00s,56485205,27.0
07h 47m 00s,56485985,21.0
07h 47m 01s,56487576,39.0
07h 47m 02s,56490393,29.0
07h 47m 03s,56491917,19.0
07h 47m 06s,56498226,31.0
07h 47m 07s,56498663,1.0
07h 47m 07s,56498799,29.0
07h 47m 08s,56500675,41.0
07h 47m 08s,56500685,19.0
07h 47m 08s,56500947,19.0
07h 47m 08s,56501070,21.0
07h 47m 08s,56501158,33.0
07h 47m 08s,56502031,39.0
07h 47m 09s,56503642,31.0
07h 47m 10s,56505345,37.0
07h 47m 10s,56506429,41.0
07h 47m 10s,56506621,29.0
07h 47m 11s,56507091,33.0
07h 47m 11s,56507339,43.0
07h 47m 12s,56508827,17.0
07h 47m 13s,56511668,35.0
07h 47m 13s,56511850,25.0
07h 47m 14s,56513334,53.0
07h 47m 15s,56516000,35.0
07h 47m 15s,56516138,31.0
07h 47m 15s,56516159,15.0
07h 47m 16s,56517021,43.0
07h 47m 16s,56518592,49.0
07h 47m 17s,56519996,21.0
07h 47m 18s,56521375,39.0
07h 47m 19s,56523250,37.0
07h 47m 19s,56523844,20.0
07h 47m 19s,56524519,37.0
07h 47m 20s,56526101,43.0
07h 47m 22s,56529221,37.0
07h 47m 22s,56529362,33.0
07h 47m 23s,56531566,23.0
07h 47m 23s,56532397,33.0
07h 47m 24s,56533600,39.0
07h 47m 27s,56540308,47.0
07h 47m 28s,56542002,33.0
07h 47m 28s,56542367,39.0
07h 47m 28s,56542822,40.0
07h 47m 29s,56543051,35.0
07h 47m 29s,56543282,25.0
07h 47m 29s,56543775,25.0
07h 47m 29s,56544880,29.0
07h 47m 30s,56545534,31.0
07h 47m 31s,56548825,25.0
07h 47m 32s,56549157,31.0
07h 47m 32s,56549962,19.0
07h 47m 32s,56550967,27.0
07h 47m 33s,56551490,33.0
07h 47m 34s,56553661,33.0
07h 47m 34s,56553747,17.0
07h 47m 34s,56553964,31.0
07h 47m 34s,56554195,25.0
07h 47m 35s,56556316,25.0
07h 47m 35s,56556345,35.0
07h 47m 36s,56557901,33.0
07h 47m 36s,56558632,39.0
07h 47m 37s,56559909,29.0
07h 47m 37s,56560928,35.0
07h 47m 39s,56563660,21.0
07h 47m 39s,56563797,23.0
07h 47m 39s,56564551,27.0
07h 47m 40s,56566184,31.0
07h 47m 41s,56567497,39.0
07h 47m 41s,56568460,35.0
07h 47m 42s,56569748,25.0
07h 47m 42s,56569932,41.0
07h 47m 43s,56573110,27.0
07h 47m 43s,56573375,35.0
07h 47m 49s,56584363,35.0
07h 47m 49s,56584482,27.0
07h 47m 49s,56584740,27.0
07h 47m 49s,56585397,23.0
07h 47m 50s,56586157,27.0
07h 47m 51s,56588477,21.0
07h 47m 51s,56589105,33.0
07h 47m 52s,56591089,21.0
07h 47m 53s,56591531,31.0
07h 47m 53s,56591800,31.0
07h 47m 53s,56591858,27.0
07h 47m 53s,56592436,25.0
07h 47m 53s,56593356,29.0
07h 47m 54s,56594177,25.0
07h 47m 54s,56594262,35.0
07h 47m 54s,56594743,33.0
07h 47m 56s,56597776,31.0
07h 47m 56s,56598409,39.0
07h 47m 56s,56599335,33.0
07h 47m 57s,56600083,25.0
07h 47m 57s,56600716,21.0
07h 47m 57s,56600881,25.0
07h 47m 58s,56602043,39.0
07h 47m 58s,56603350,21.0
07h 47m 59s,56603927,21.0
07h 48m 01s,56608186,43.0
07h 48m 01s,56608785,31.0
07h 48m 01s,56609398,37.0
07h 48m 02s,56611121,25.0
07h 48m 02s,56611688,25.0
07h 48m 03s,56613553,25.0
07h 48m 04s,56614042,15.0
07h 48m 04s,56614160,15.0
07h 48m 04s,56614503,31.0
07h 48m 06s,56618836,19.0
07h 48m 08s,56623655,27.0
07h 48m 09s,56624721,31.0
07h 48m 10s,56626435,27.0
07h 48m 11s,56628428,39.0
07h 48m 11s,56628514,25.0
07h 48m 11s,56629024,33.0
07h 48m 12s,56630665,33.0
07h 48m 13s,56632222,31.0
07h 48m 14s,56634573,25.0
07h 48m 14s,56634733,35.0
07h 48m 14s,56635265,37.0
07h 48m 15s,56636075,36.0
07h 48m 15s,56636313,25.0
07h 48m 15s,56637156,29.0
07h 48m 15s,56637578,15.0
07h 48m 15s,56637837,37.0
07h 48m 16s,56639816,27.0
07h 48m 18s,56642811,25.0
07h 48m 18s,56643957,19.0
07h 48m 19s,56644451,27.0
07h 48m 19s,56644695,27.0
07h 48m 19s,56644880,35.0
07h 48m 20s,56648217,31.0
07h 48m 21s,56648556,33.0
07h 48m 21s,56649664,47.0
07h 48m 22s,56650745,29.0
07h 48m 24s,56654851,15.0
07h 48m 24s,56655294,25.0
07h 48m 24s,56655632,31.0
07h 48m 25s,56657285,19.0
07h 48m 25s,56658102,33.0
07h 48m 26s,56660172,21.0
07h 48m 27s,56660826,45.0
07h 48m 28s,56664330,11.0
07h 48m 30s,56666719,5.0
07h 48m 30s,56666747,25.0
07h 48m 30s,56667923,55.0
07h 48m 31s,56668495,35.0
07h 48m 32s,56672122,37.0
07h 48m 33s,56672422,25.0
07h 48m 33s,56672880,33.0
07h 48m 34s,56674421,31.0
07h 48m 34s,56675152,31.0
07h 48m 34s,56676024,23.0
07h 48m 34s,56676224,31.0
07h 48m 35s,56676808,23.0
07h 48m 35s,56677186,21.0
07h 48m 36s,56679352,23.0
07h 48m 37s,56681911,23.0
07h 48m 37s,56682213,39.0
07h 48m 38s,56682868,25.0
07h 48m 39s,56686211,25.0
07h 48m 40s,56686908,35.0
07h 48m 40s,56687341,33.0
07h 48m 42s,56690795,25.0
07h 48m 42s,56690906,13.0
07h 48m 42s,56691775,27.0
07h 48m 43s,56694112,25.0
07h 48m 44s,56694876,31.0
07h 48m 44s,56695845,25.0
07h 48m 45s,56697128,25.0
07h 48m 45s,56698652,29.0
07h 48m 46s,56699530,21.0
07h 48m 46s,56700329,31.0
07h 48m 47s,56701277,33.0
07h 48m 47s,56702078,29.0
07h 48m 47s,56702561,31.0
07h 48m 49s,56705167,39.0
07h 48m 50s,56706827,29.0
07h 48m 50s,56707326,39.0
07h 48m 50s,56708166,37.0
07h 48m 50s,56708352,25.0
07h 48m 52s,56711415,15.0
07h 48m 53s,56714336,31.0
07h 48m 54s,56715024,25.0
07h 48m 54s,56716202,27.0
07h 48m 54s,56716607,33.0
07h 48m 55s,56717523,39.0
07h 48m 55s,56717944,21.0
07h 48m 56s,56720129,35.0
07h 48m 56s,56720252,37.0
07h 48m 58s,56723090,37.0
07h 48m 58s,56723747,11.0
07h 48m 58s,56724711,31.0
07h 49m 00s,56727492,25.0
07h 49m 00s,56728567,35.0
07h 49m 00s,56728583,25.0
07h 49m 02s,56731308,41.0
07h 49m 02s,56732250,45.0
07h 49m 02s,56732369,51.0
07h 49m 04s,56734873,31.0
07h 49m 04s,56735686,21.0
07h 49m 04s,56736709,25.0
07h 49m 04s,56736844,31.0
07h 49m 05s,56738422,29.0
07h 49m 06s,56740596,27.0
07h 49m 07s,56741305,35.0
07h 49m 07s,56742755,25.0
07h 49m 07s,56742893,31.0
07h 49m 07s,56742935,35.0
07h 49m 08s,56743815,29.0
07h 49m 09s,56746704,39.0
07h 49m 10s,56748663,19.0
07h 49m 11s,56749466,29.0
07h 49m 11s,56750285,33.0
07h 49m 12s,56752489,9.0
07h 49m 13s,56754023,31.0
07h 49m 13s,56754324,41.0
07h 49m 15s,56757948,31.0
07h 49m 15s,56757961,35.0
07h 49m 15s,56758295,35.0
07h 49m 15s,56758713,25.0
07h 49m 15s,56759030,39.0
07h 49m 17s,56761253,21.0
07h 49m 17s,56761347,29.0
07h 49m 18s,56764307,19.0
07h 49m 19s,56766863,33.0
07h 49m 20s,56768775,35.0
07h 49m 20s,56768925,33.0
07h 49m 21s,56769910,35.0
07h 49m 22s,56772544,31.0
07h 49m 23s,56774635,23.0
07h 49m 25s,56777303,15.0
07h 49m 25s,56777548,31.0
07h 49m 25s,56778519,35.0
07h 49m 25s,56778678,19.0
07h 49m 26s,56780125,27.0
07h 49m 27s,56781365,31.0
07h 49m 27s,56781391,33.0
07h 49m 27s,56782197,27.0
07h 49m 27s,56782799,23.0
07h 49m 28s,56784124,35.0
07h 49m 28s,56784615,59.0
07h 49m 28s,56784634,31.0
07h 49m 30s,56787886,25.0
07h 49m 30s,56788375,27.0
07h 49m 30s,56788640,21.0
07h 49m 31s,56789880,25.0
07h 49m 32s,56792403,35.0
07h 49m 32s,56792912,39.0
07h 49m 33s,56794511,25.0
07h 49m 34s,56796442,31.0
07h 49m 35s,56797582,39.0
07h 49m 35s,56797776,29.0
07h 49m 36s,56799906,31.0
07h 49m 36s,56800771,37.0
07h 49m 37s,56803365,29.0
07h 49m 38s,56804894,27.0
07h 49m 39s,56805826,15.0
07h 49m 40s,56808149,25.0
07h 49m 40s,56808688,23.0
07h 49m 41s,56810206,33.0
07h 49m 41s,56810616,27.0
07h 49m 43s,56814816,13.0
07h 49m 43s,56815325,33.0
07h 49m 45s,56818005,21.0
07h 49m 45s,56818554,31.0
07h 49m 46s,56820999,37.0
07h 49m 46s,56821125,25.0
07h 49m 47s,56822005,25.0
07h 49m 47s,56823067,29.0
07h 49m 47s,56823537,41.0
07h 49m 47s,56823566,21.0
07h 49m 48s,56825210,25.0
07h 49m 49s,56826096,31.0
07h 49m 49s,56826587,29.0
07h 49m 49s,56826997,33.0
07h 49m 49s,56827427,25.0
07h 49m 49s,56827646,31.0
07h 49m 50s,56829104,25.0
07h 49m 50s,56829276,37.0
07h 49m 51s,56830332,25.0
07h 49m 51s,56831680,31.0
07h 49m 52s,56832412,31.0
07h 49m 53s,56834408,53.0
07h 49m 54s,56836282,33.0
07h 49m 54s,56836763,25.0
07h 49m 55s,56839660,35.0
07h 49m 57s,56843070,47.0
07h 49m 58s,56845275,31.0
07h 49m 58s,56845407,29.0
07h 49m 59s,56846014,23.0
07h 49m 59s,56846512,27.0
07h 49m 59s,56846836,23.0
07h 50m 00s,56847977,29.0
07h 50m 04s,56856068,25.0
07h 50m 04s,56856724,19.0
07h 50m 05s,56859540,31.0
07h 50m 06s,56860188,31.0
07h 50m 06s,56860752,17.0
07h 50m 06s,56861564,35.0
07h 50m 07s,56863049,33.0
07h 50m 08s,56864537,31.0
07h 50m 08s,56864797,25.0
07h 50m 08s,56865300,31.0
07h 50m 08s,56866045,37.0
07h 50m 09s,56866744,25.0
07h 50m 09s,56867815,21.0
07h 50m 11s,56870646,29.0
07h 50m 11s,56871146,37.0
07h 50m 11s,56871659,23.0
07h 50m 11s,56871727,31.0
07h 50m 11s,56871784,39.0
07h 50m 12s,56872291,25.0
07h 50m 12s,56873366,21.0
07h 50m 13s,56874502,39.0
07h 50m 14s,56877112,29.0
07h 50m 14s,56877223,33.0
07h 50m 14s,56877406,25.0
07h 50m 14s,56877669,17.0
07h 50m 15s,56879745,31.0
07h 50m 16s,56880882,21.0
07h 50m 17s,56883596,33.0
07h 50m 17s,56883635,47.0
07h 50m 18s,56885390,35.0
07h 50m 19s,56886964,25.0
07h 50m 19s,56887196,31.0
07h 50m 20s,56888533,33.0
07h 50m 20s,56888907,21.0
07h 50m 20s,56889717,35.0
07h 50m 26s,56901402,15.0
07h 50m 27s,56902437,39.0
07h 50m 27s,56903073,33.0
07h 50m 28s,56904643,17.0
07h 50m 28s,56905164,51.0
07h 50m 28s,56905603,21.0
07h 50m 28s,56905935,23.0
07h 50m 28s,56906194,21.0
07h 50m 29s,56906955,39.0
07h 50m 30s,56909462,33.0
07h 50m 30s,56910233,23.0
07h 50m 31s,56910633,35.0
07h 50m 31s,56911075,29.0
07h 50m 32s,56912734,31.0
07h 50m 32s,56913026,51.0
07h 50m 33s,56914929,37.0
07h 50m 33s,56915179,25.0
07h 50m 33s,56915798,33.0
07h 50m 34s,56917684,31.0
07h 50m 34s,56918283,29.0
07h 50m 35s,56918428,7.0
07h 50m 35s,56919899,29.0
07h 50m 35s,56920179,27.0
07h 50m 36s,56920752,33.0
07h 50m 36s,56921583,35.0
07h 50m 36s,56922062,29.0
07h 50m 38s,56925560,37.0
07h 50m 38s,56926403,31.0
07h 50m 39s,56926537,25.0
07h 50m 39s,56926594,13.0
07h 50m 39s,56927209,33.0
07h 50m 40s,56929718,27.0
07h 50m 41s,56931245,39.0
07h 50m 43s,56934960,23.0
07h 50m 44s,56936645,31.0
07h 50m 47s,56943518,25.0
07h 50m 47s,56944523,31.0
07h 50m 48s,56945950,37.0
07h 50m 48s,56946071,29.0
07h 50m 49s,56947559,23.0
07h 50m 50s,56948963,25.0
07h 50m 50s,56949312,25.0
07h 50m 50s,56949623,15.0
07h 50m 51s,56951638,27.0
07h 50m 51s,56951811,43.0
07h 50m 51s,56952405,25.0
07h 50m 53s,56956132,21.0
07h 50m 53s,56956685,39.0
07h 50m 54s,56957078,25.0
07h 50m 54s,56957509,31.0
07h 50m 55s,56960220,29.0
07h 50m 55s,56960494,37.0
07h 50m 55s,56960615,21.0
07h 50m 56s,56961654,33.0
07h 50m 56s,56961794,29.0
07h 50m 56s,56962257,35.0
07h 50m 56s,56962733,31.0
07h 50m 57s,56962881,39.0
07h 50m 57s,56963143,31.0
07h 50m 57s,56964675,31.0
07h 50m 58s,56965466,23.0
07h 50m 58s,56966426,39.0
07h 50m 59s,56967282,23.0
07h 50m 59s,56967371,21.0
07h 51m 01s,56972702,29.0
07h 51m 02s,56974436,27.0
07h 51m 03s,56975788,21.0
07h 51m 04s,56977303,23.0
07h 51m 04s,56977596,41.0
07h 51m 04s,56978544,25.0
07h 51m 08s,56985724,35.0
07h 51m 08s,56986844,35.0
07h 51m 09s,56988301,27.0
07h 51m 09s,56988387,29.0
07h 51m 09s,56988715,31.0
07h 51m 11s,56991211,31.0
07h 51m 11s,56992787,41.0
07h 51m 12s,56994354,29.0
07h 51m 12s,56994686,27.0
07h 51m 14s,56997799,35.0
07h 51m 14s,56998249,29.0
07h 51m 14s,56998777,15.0
07h 51m 15s,56999064,39.0
07h 51m 15s,56999508,35.0
07h 51m 15s,57000615,21.0
07h 51m 15s,57000840,53.0
07h 51m 16s,57002091,37.0
07h 51m 16s,57002135,29.0
07h 51m 16s,57002527,33.0
07h 51m 17s,57003589,33.0
07h 51m 17s,57004630,29.0
07h 51m 18s,57005357,27.0
07h 51m 18s,57006153,25.0
07h 51m 18s,57006713,29.0
07h 51m 18s,57006727,45.0
07h 51m 19s,57009184,21.0
07h 51m 20s,57011145,17.0
07h 51m 21s,57011980,33.0
07h 51m 21s,57013002,59.0
07h 51m 22s,57014519,25.0
07h 51m 24s,57017671,25.0
07h 51m 24s,57018012,31.0
07h 51m 25s,57019689,38.0
07h 51m 26s,57021886,7.0
07h 51m 27s,57024431,19.0
07h 51m 30s,57029606,31.0
07h 51m 31s,57031370,31.0
07h 51m 31s,57031831,25.0
07h 51m 31s,57032782,31.0
07h 51m 34s,57037650,23.0
07h 51m 34s,57037790,37.0
07h 51m 34s,57037936,31.0
07h 51m 34s,57038370,31.0
07h 51m 35s,57039777,39.0
07h 51m 35s,57039841,31.0
07h 51m 35s,57039963,37.0
07h 51m 35s,57040346,35.0
07h 51m 35s,57040934,23.0
07h 51m 36s,57041712,27.0
07h 51m 36s,57042222,35.0
07h 51m 36s,57043467,31.0
07h 51m 37s,57044419,35.0
07h 51m 37s,57044463,39.0
07h 51m 37s,57044580,31.0
07h 51m 37s,57044892,25.0
07h 51m 38s,57045733,41.0
07h 51m 38s,57046396,31.0
07h 51m 39s,57048504,39.0
07h 51m 40s,57050174,39.0
07h 51m 40s,57050830,35.0
07h 51m 40s,57051507,35.0
07h 51m 40s,57051535,35.0
07h 51m 41s,57052429,31.0
07h 51m 41s,57052893,19.0
07h 51m 43s,57056717,35.0
07h 51m 45s,57061017,35.0
07h 51m 46s,57062154,27.0
07h 51m 48s,57065760,37.0
07h 51m 48s,57067509,17.0
07h 51m 49s,57067775,31.0
07h 51m 51s,57072423,39.0
07h 51m 53s,57076773,29.0
07h 51m 54s,57078412,35.0
07h 51m 54s,57078465,33.0
07h 51m 55s,57081259,31.0
07h 51m 55s,57081767,21.0
07h 51m 56s,57082223,26.0
07h 51m 56s,57082665,23.0
07h 51m 56s,57082716,27.0
07h 51m 57s,57084341,17.0
07h 51m 57s,57084732,31.0
07h 51m 57s,57084916,35.0
07h 51m 58s,57086642,31.0
07h 51m 58s,57087628,25.0
07h 51m 58s,57087848,33.0
07h 51m 58s,57087889,25.0
07h 51m 59s,57088306,23.0
07h 51m 59s,57089145,27.0
07h 51m 59s,57089281,53.0
07h 51m 59s,57090016,19.0
07h 52m 00s,57090101,31.0
07h 52m 00s,57090999,33.0
07h 52m 00s,57092144,29.0
07h 52m 01s,57092857,31.0
07h 52m 01s,57092977,33.0
07h 52m 02s,57094665,33.0
07h 52m 03s,57096784,21.0
07h 52m 04s,57100226,25.0
07h 52m 05s,57100877,25.0
07h 52m 06s,57102950,35.0
07h 52m 07s,57105329,11.0
07h 52m 07s,57105456,29.0
07h 52m 08s,57107966,29.0
07h 52m 11s,57113065,33.0
07h 52m 12s,57115071,21.0
07h 52m 14s,57119467,21.0
07h 52m 14s,57119946,33.0
07h 52m 15s,57120850,45.0
07h 52m 16s,57122674,21.0
07h 52m 16s,57123487,55.0
07h 52m 18s,57126742,41.0
07h 52m 18s,57127502,35.0
07h 52m 18s,57127629,39.0
07h 52m 18s,57127846,31.0
07h 52m 18s,57127901,31.0
07h 52m 18s,57128041,33.0
07h 52m 19s,57129374,23.0
07h 52m 19s,57129393,15.0
07h 52m 19s,57129793,35.0
07h 52m 19s,57129986,29.0
07h 52m 20s,57132196,33.0
07h 52m 21s,57132512,31.0
07h 52m 22s,57134421,35.0
07h 52m 22s,57134464,29.0
07h 52m 22s,57134593,29.0
07h 52m 22s,57134699,25.0
07h 52m 22s,57135051,31.0
07h 52m 22s,57135687,21.0
07h 52m 22s,57136213,33.0
07h 52m 23s,57136904,41.0
07h 52m 23s,57138510,19.0
07h 52m 24s,57139073,29.0
07h 52m 26s,57144173,31.0
07h 52m 27s,57144646,21.0
07h 52m 27s,57145729,19.0
07h 52m 28s,57146762,41.0
07h 52m 30s,57151592,37.0
07h 52m 31s,57153799,19.0
07h 52m 32s,57155594,43.0
07h 52m 33s,57158227,39.0
07h 52m 35s,57161719,19.0
07h 52m 35s,57161800,35.0
07h 52m 36s,57163073,25.0
07h 52m 36s,57163630,27.0
07h 52m 36s,57164196,35.0
07h 52m 38s,57167436,35.0
