time,global step,score
02h 58m 32s,23303349,75.0
02h 58m 32s,23304354,67.0
02h 58m 33s,23304580,69.0
02h 58m 33s,23305712,7.0
02h 58m 33s,23306166,89.0
02h 58m 33s,23306293,2.0
02h 58m 34s,23307043,5.0
02h 58m 34s,23308436,1.0
02h 58m 35s,23308975,11.0
02h 58m 35s,23309424,2.0
02h 58m 35s,23309816,1.0
02h 58m 35s,23310608,43.0
02h 58m 35s,23310770,9.0
02h 58m 37s,23315193,3.0
02h 58m 38s,23315771,77.0
02h 58m 38s,23317167,8.0
02h 58m 38s,23317209,10.0
02h 58m 38s,23317217,2.0
02h 58m 38s,23317286,7.0
02h 58m 39s,23317784,57.0
02h 58m 40s,23319818,6.0
02h 58m 40s,23320621,29.0
02h 58m 40s,23321023,1.0
02h 58m 41s,23323179,21.0
02h 58m 43s,23326966,2.0
02h 58m 44s,23330226,4.0
02h 58m 45s,23330721,2.0
02h 58m 45s,23331568,95.0
02h 58m 45s,23331861,1.0
02h 58m 45s,23332592,23.0
02h 58m 46s,23332633,24.0
02h 58m 46s,23332994,29.0
02h 58m 46s,23334375,0.0
02h 58m 47s,23335532,64.0
02h 58m 47s,23336663,101.0
02h 58m 48s,23337484,52.0
02h 58m 48s,23338053,0.0
02h 58m 49s,23339494,10.0
02h 58m 49s,23339502,6.0
02h 58m 49s,23341216,3.0
02h 58m 50s,23342351,5.0
02h 58m 51s,23344359,97.0
02h 58m 51s,23344588,29.0
02h 58m 52s,23345936,15.0
02h 58m 52s,23346750,99.0
02h 58m 53s,23348033,93.0
02h 58m 53s,23348409,1.0
02h 58m 53s,23349541,0.0
02h 58m 54s,23350573,1.0
02h 58m 54s,23350777,10.0
02h 58m 54s,23351064,2.0
02h 58m 55s,23353409,71.0
02h 58m 55s,23353772,7.0
02h 58m 56s,23354979,105.0
02h 58m 56s,23355216,74.0
02h 58m 56s,23356258,5.0
02h 58m 57s,23357307,1.0
02h 58m 57s,23357930,88.0
02h 58m 57s,23358479,1.0
02h 58m 57s,23358903,93.0
02h 58m 58s,23360829,1.0
02h 58m 58s,23360902,9.0
02h 58m 58s,23361106,4.0
02h 58m 59s,23361496,1.0
02h 58m 59s,23361580,1.0
02h 58m 59s,23362435,1.0
02h 58m 59s,23362724,5.0
02h 59m 00s,23365327,101.0
02h 59m 01s,23366321,12.0
02h 59m 01s,23367129,1.0
02h 59m 03s,23370618,29.0
02h 59m 03s,23370772,112.0
02h 59m 03s,23371345,37.0
02h 59m 04s,23372479,1.0
02h 59m 04s,23372675,4.0
02h 59m 04s,23372822,25.0
02h 59m 04s,23372959,1.0
02h 59m 04s,23372959,107.0
02h 59m 04s,23373033,24.0
02h 59m 04s,23373199,2.0
02h 59m 05s,23375407,1.0
02h 59m 05s,23376527,8.0
02h 59m 06s,23377350,108.0
02h 59m 06s,23378730,5.0
02h 59m 06s,23378789,66.0
02h 59m 07s,23379299,103.0
02h 59m 07s,23379343,1.0
02h 59m 07s,23380171,11.0
02h 59m 07s,23380512,2.0
02h 59m 07s,23380548,1.0
02h 59m 07s,23380892,22.0
02h 59m 09s,23383649,9.0
02h 59m 09s,23384344,1.0
02h 59m 09s,23384854,100.0
02h 59m 09s,23385340,11.0
02h 59m 10s,23387068,16.0
02h 59m 10s,23387157,100.0
02h 59m 11s,23389189,8.0
02h 59m 12s,23389812,2.0
02h 59m 12s,23389866,48.0
02h 59m 12s,23389884,6.0
02h 59m 12s,23390760,7.0
02h 59m 13s,23392049,2.0
02h 59m 13s,23392893,53.0
02h 59m 13s,23392996,10.0
02h 59m 14s,23395455,90.0
02h 59m 15s,23396356,40.0
02h 59m 15s,23396960,1.0
02h 59m 15s,23397987,1.0
02h 59m 15s,23398003,4.0
02h 59m 16s,23398956,2.0
02h 59m 16s,23399102,18.0
02h 59m 16s,23399764,104.0
02h 59m 16s,23400159,3.0
02h 59m 17s,23401920,1.0
02h 59m 18s,23402539,22.0
02h 59m 18s,23403320,11.0
02h 59m 18s,23403772,5.0
02h 59m 18s,23404033,57.0
02h 59m 18s,23404057,9.0
02h 59m 18s,23404121,104.0
02h 59m 19s,23404928,90.0
02h 59m 19s,23406868,1.0
02h 59m 20s,23408998,81.0
02h 59m 20s,23409102,0.0
02h 59m 21s,23411244,1.0
02h 59m 22s,23411797,98.0
02h 59m 22s,23411891,3.0
02h 59m 22s,23411910,17.0
02h 59m 22s,23412610,25.0
02h 59m 23s,23414113,16.0
02h 59m 23s,23414666,0.0
02h 59m 23s,23415442,60.0
02h 59m 24s,23416401,5.0
02h 59m 25s,23418093,1.0
02h 59m 25s,23418158,0.0
02h 59m 25s,23419195,25.0
02h 59m 25s,23419282,2.0
02h 59m 25s,23419379,6.0
02h 59m 25s,23419999,1.0
02h 59m 26s,23422120,8.0
02h 59m 27s,23422682,8.0
02h 59m 27s,23424041,19.0
02h 59m 27s,23424383,0.0
02h 59m 29s,23427298,10.0
02h 59m 29s,23427799,102.0
02h 59m 29s,23427837,79.0
02h 59m 29s,23427839,66.0
02h 59m 30s,23429354,4.0
02h 59m 30s,23429582,32.0
02h 59m 30s,23430699,19.0
02h 59m 31s,23431368,0.0
02h 59m 31s,23431373,29.0
02h 59m 31s,23432384,14.0
02h 59m 31s,23432615,13.0
02h 59m 32s,23433263,7.0
02h 59m 32s,23433373,23.0
02h 59m 32s,23433605,95.0
02h 59m 32s,23434070,84.0
02h 59m 32s,23434181,1.0
02h 59m 32s,23434189,12.0
02h 59m 32s,23434321,19.0
02h 59m 32s,23434373,96.0
02h 59m 33s,23436155,17.0
02h 59m 33s,23436162,73.0
02h 59m 33s,23436281,3.0
02h 59m 33s,23436800,48.0
02h 59m 34s,23438202,92.0
02h 59m 34s,23439694,4.0
02h 59m 35s,23441288,92.0
02h 59m 35s,23441571,3.0
02h 59m 36s,23442994,75.0
02h 59m 36s,23443621,33.0
02h 59m 36s,23444113,17.0
02h 59m 37s,23444507,8.0
02h 59m 37s,23444799,4.0
02h 59m 38s,23447147,2.0
02h 59m 38s,23447930,9.0
02h 59m 38s,23448523,1.0
02h 59m 39s,23450282,10.0
02h 59m 40s,23451053,8.0
02h 59m 41s,23454205,1.0
02h 59m 41s,23454386,31.0
02h 59m 42s,23455144,3.0
02h 59m 42s,23455922,50.0
02h 59m 43s,23458655,12.0
02h 59m 43s,23458884,18.0
02h 59m 43s,23459410,99.0
02h 59m 44s,23459745,0.0
02h 59m 44s,23461468,14.0
02h 59m 45s,23462151,1.0
02h 59m 46s,23464011,67.0
02h 59m 46s,23464030,55.0
02h 59m 47s,23466519,6.0
02h 59m 47s,23466662,0.0
02h 59m 47s,23467794,27.0
02h 59m 47s,23468197,42.0
02h 59m 48s,23468986,42.0
02h 59m 49s,23471010,2.0
02h 59m 49s,23472332,6.0
02h 59m 50s,23473709,83.0
02h 59m 50s,23473785,4.0
02h 59m 50s,23474113,8.0
02h 59m 51s,23475028,10.0
02h 59m 51s,23475912,67.0
02h 59m 52s,23478697,14.0
02h 59m 53s,23479805,26.0
02h 59m 53s,23481054,12.0
02h 59m 53s,23481529,1.0
02h 59m 54s,23482455,22.0
02h 59m 54s,23483579,3.0
02h 59m 55s,23484468,107.0
02h 59m 55s,23485918,1.0
02h 59m 56s,23486246,2.0
02h 59m 56s,23487145,100.0
02h 59m 57s,23489306,2.0
02h 59m 58s,23490790,2.0
02h 59m 58s,23490814,47.0
02h 59m 58s,23491365,6.0
02h 59m 58s,23491532,80.0
02h 59m 59s,23492866,101.0
02h 59m 59s,23493513,42.0
02h 59m 59s,23494185,2.0
02h 59m 59s,23494497,5.0
03h 00m 00s,23495694,6.0
03h 00m 00s,23495846,6.0
03h 00m 00s,23496026,2.0
03h 00m 01s,23497075,0.0
03h 00m 01s,23497641,13.0
03h 00m 02s,23499495,1.0
03h 00m 02s,23499916,93.0
03h 00m 02s,23500625,2.0
03h 00m 03s,23501658,78.0
03h 00m 03s,23503324,9.0
03h 00m 04s,23503531,59.0
03h 00m 04s,23505054,4.0
03h 00m 04s,23505228,105.0
03h 00m 05s,23506027,6.0
03h 00m 05s,23507389,6.0
03h 00m 06s,23509284,3.0
03h 00m 06s,23509319,6.0
03h 00m 07s,23510533,67.0
03h 00m 07s,23511080,4.0
03h 00m 08s,23512927,11.0
03h 00m 08s,23513947,3.0
03h 00m 09s,23516085,104.0
03h 00m 10s,23517136,3.0
03h 00m 10s,23517433,23.0
03h 00m 11s,23518648,60.0
03h 00m 11s,23519360,99.0
03h 00m 12s,23520722,1.0
03h 00m 12s,23520838,57.0
03h 00m 12s,23521222,6.0
03h 00m 13s,23524544,0.0
03h 00m 13s,23524622,3.0
03h 00m 14s,23525072,2.0
03h 00m 14s,23525797,71.0
03h 00m 14s,23526477,4.0
03h 00m 14s,23526906,4.0
03h 00m 15s,23527463,5.0
03h 00m 15s,23528636,28.0
03h 00m 16s,23531233,3.0
03h 00m 17s,23531920,105.0
03h 00m 17s,23532971,4.0
03h 00m 17s,23533069,0.0
03h 00m 18s,23534434,4.0
03h 00m 18s,23535694,3.0
03h 00m 19s,23536157,0.0
03h 00m 20s,23539376,103.0
03h 00m 20s,23539762,38.0
03h 00m 22s,23542664,28.0
03h 00m 22s,23543232,27.0
03h 00m 24s,23547160,9.0
03h 00m 24s,23548858,54.0
03h 00m 25s,23550760,39.0
03h 00m 25s,23551154,89.0
03h 00m 26s,23551674,107.0
03h 00m 26s,23552066,5.0
03h 00m 26s,23552285,28.0
03h 00m 27s,23553636,4.0
03h 00m 27s,23554538,3.0
03h 00m 27s,23554904,2.0
03h 00m 28s,23555793,41.0
03h 00m 28s,23557636,1.0
03h 00m 29s,23558211,103.0
03h 00m 29s,23558447,7.0
03h 00m 29s,23559980,96.0
03h 00m 29s,23560006,14.0
03h 00m 30s,23560438,85.0
03h 00m 31s,23564070,10.0
03h 00m 31s,23564376,1.0
03h 00m 31s,23564419,1.0
03h 00m 33s,23567725,99.0
03h 00m 33s,23568103,4.0
03h 00m 34s,23569219,93.0
03h 00m 35s,23571670,43.0
03h 00m 36s,23574619,51.0
03h 00m 37s,23577426,93.0
03h 00m 38s,23577824,8.0
03h 00m 40s,23582848,3.0
03h 00m 40s,23584082,8.0
03h 00m 40s,23584137,7.0
03h 00m 41s,23584280,91.0
03h 00m 41s,23585961,11.0
03h 00m 42s,23586554,48.0
03h 00m 42s,23587728,76.0
03h 00m 42s,23587759,81.0
03h 00m 43s,23589025,90.0
03h 00m 43s,23590423,10.0
03h 00m 43s,23590532,99.0
03h 00m 44s,23591317,87.0
03h 00m 44s,23591694,104.0
03h 00m 44s,23592293,6.0
03h 00m 45s,23595000,9.0
03h 00m 45s,23595141,13.0
03h 00m 46s,23596235,78.0
03h 00m 46s,23596323,98.0
03h 00m 46s,23596388,14.0
03h 00m 46s,23596572,58.0
03h 00m 49s,23601871,19.0
03h 00m 49s,23602087,5.0
03h 00m 49s,23603140,4.0
03h 00m 49s,23603179,8.0
03h 00m 49s,23603309,89.0
03h 00m 49s,23603588,77.0
03h 00m 50s,23604351,54.0
03h 00m 50s,23604913,66.0
03h 00m 50s,23605604,83.0
03h 00m 51s,23607179,74.0
03h 00m 51s,23608071,3.0
03h 00m 52s,23609351,13.0
03h 00m 53s,23610943,69.0
03h 00m 53s,23612469,22.0
03h 00m 53s,23612505,97.0
03h 00m 53s,23612857,13.0
03h 00m 54s,23613606,8.0
03h 00m 54s,23614035,3.0
03h 00m 55s,23615699,1.0
03h 00m 55s,23616086,1.0
03h 00m 55s,23616669,4.0
03h 00m 57s,23621076,0.0
03h 00m 58s,23621865,8.0
03h 00m 58s,23622054,8.0
03h 00m 58s,23622697,69.0
03h 00m 59s,23623953,14.0
03h 00m 59s,23624228,15.0
03h 00m 59s,23625226,6.0
03h 00m 59s,23625883,2.0
03h 01m 00s,23626494,0.0
03h 01m 00s,23627239,102.0
03h 01m 00s,23627313,13.0
03h 01m 00s,23628176,7.0
03h 01m 01s,23628586,45.0
03h 01m 02s,23630730,1.0
03h 01m 02s,23630810,17.0
03h 01m 02s,23630892,16.0
03h 01m 02s,23632002,3.0
03h 01m 03s,23633202,4.0
03h 01m 03s,23633412,3.0
03h 01m 03s,23634058,36.0
03h 01m 03s,23634650,10.0
03h 01m 04s,23635167,21.0
03h 01m 04s,23635378,2.0
03h 01m 04s,23635533,4.0
03h 01m 06s,23639207,1.0
03h 01m 07s,23641706,5.0
03h 01m 07s,23643467,21.0
03h 01m 08s,23644003,12.0
03h 01m 08s,23645036,7.0
03h 01m 08s,23645715,1.0
03h 01m 09s,23646049,63.0
03h 01m 09s,23646605,2.0
03h 01m 09s,23646921,5.0
03h 01m 09s,23647822,2.0
03h 01m 10s,23648246,3.0
03h 01m 11s,23650572,102.0
03h 01m 11s,23651762,1.0
03h 01m 12s,23653360,10.0
03h 01m 12s,23653428,5.0
03h 01m 12s,23653750,10.0
03h 01m 12s,23653768,101.0
03h 01m 13s,23655275,87.0
03h 01m 14s,23656997,18.0
03h 01m 15s,23659864,71.0
03h 01m 16s,23661182,25.0
03h 01m 16s,23661389,92.0
03h 01m 16s,23661595,1.0
03h 01m 16s,23661865,3.0
03h 01m 16s,23662536,61.0
03h 01m 16s,23662853,0.0
03h 01m 17s,23663972,1.0
03h 01m 17s,23664068,6.0
03h 01m 17s,23665129,45.0
03h 01m 18s,23665917,8.0
03h 01m 19s,23668356,17.0
03h 01m 19s,23669352,1.0
03h 01m 20s,23670462,13.0
03h 01m 20s,23670967,3.0
03h 01m 21s,23672516,5.0
03h 01m 22s,23674647,14.0
03h 01m 22s,23676127,69.0
03h 01m 23s,23677917,100.0
03h 01m 23s,23678580,14.0
03h 01m 24s,23679413,0.0
03h 01m 24s,23680391,3.0
03h 01m 25s,23682062,103.0
03h 01m 25s,23682216,2.0
03h 01m 27s,23685970,9.0
03h 01m 27s,23686951,1.0
03h 01m 27s,23687416,9.0
03h 01m 28s,23687489,108.0
03h 01m 28s,23689364,2.0
03h 01m 29s,23690974,0.0
03h 01m 29s,23691387,8.0
03h 01m 30s,23692763,98.0
03h 01m 30s,23692783,3.0
03h 01m 30s,23693979,29.0
03h 01m 31s,23694632,110.0
03h 01m 31s,23695313,89.0
03h 01m 31s,23695754,0.0
03h 01m 32s,23696445,5.0
03h 01m 32s,23696899,3.0
03h 01m 32s,23697682,1.0
03h 01m 33s,23698736,102.0
03h 01m 33s,23698743,16.0
03h 01m 33s,23699147,16.0
03h 01m 34s,23701193,96.0
03h 01m 34s,23702300,79.0
03h 01m 35s,23704809,105.0
03h 01m 36s,23705167,67.0
03h 01m 36s,23705277,7.0
03h 01m 36s,23706903,98.0
03h 01m 36s,23707025,97.0
03h 01m 37s,23707148,4.0
03h 01m 37s,23708025,67.0
03h 01m 37s,23708107,0.0
03h 01m 37s,23708672,2.0
03h 01m 38s,23710147,8.0
03h 01m 38s,23710919,100.0
03h 01m 38s,23711287,2.0
03h 01m 39s,23711649,98.0
03h 01m 39s,23713238,7.0
03h 01m 41s,23716357,7.0
03h 01m 42s,23719667,103.0
03h 01m 42s,23719920,101.0
03h 01m 42s,23719924,2.0
03h 01m 43s,23721120,3.0
03h 01m 44s,23723455,33.0
03h 01m 44s,23723952,26.0
03h 01m 45s,23725977,3.0
03h 01m 46s,23726933,3.0
03h 01m 46s,23727765,0.0
03h 01m 46s,23727778,3.0
03h 01m 46s,23728648,87.0
03h 01m 48s,23731583,55.0
03h 01m 48s,23732282,92.0
03h 01m 48s,23732395,4.0
03h 01m 48s,23732454,24.0
03h 01m 48s,23733051,1.0
03h 01m 49s,23733527,1.0
03h 01m 49s,23733585,8.0
03h 01m 50s,23735600,12.0
03h 01m 50s,23736297,103.0
03h 01m 50s,23736853,25.0
03h 01m 51s,23737759,0.0
03h 01m 51s,23738076,3.0
03h 01m 51s,23738506,4.0
03h 01m 51s,23738890,67.0
03h 01m 51s,23739445,1.0
03h 01m 52s,23740199,2.0
03h 01m 52s,23740629,1.0
03h 01m 52s,23740791,20.0
03h 01m 52s,23741064,3.0
03h 01m 53s,23742230,1.0
03h 01m 53s,23742313,61.0
03h 01m 53s,23742870,2.0
03h 01m 53s,23743251,3.0
03h 01m 53s,23743268,0.0
03h 01m 54s,23744168,35.0
03h 01m 54s,23745326,1.0
03h 01m 55s,23747355,91.0
03h 01m 57s,23751447,4.0
03h 01m 57s,23751839,6.0
03h 01m 57s,23751983,97.0
03h 01m 58s,23752795,92.0
03h 01m 58s,23753088,7.0
03h 01m 58s,23754068,25.0
03h 01m 59s,23755352,64.0
03h 02m 00s,23757184,47.0
03h 02m 00s,23759190,4.0
03h 02m 00s,23759302,5.0
03h 02m 01s,23759883,28.0
03h 02m 01s,23761131,103.0
03h 02m 02s,23762850,55.0
03h 02m 02s,23763346,7.0
03h 02m 03s,23764108,8.0
03h 02m 04s,23768061,74.0
03h 02m 06s,23771194,1.0
03h 02m 06s,23771921,94.0
03h 02m 06s,23772041,27.0
03h 02m 07s,23773664,3.0
03h 02m 07s,23773672,2.0
03h 02m 08s,23775376,103.0
03h 02m 08s,23776577,2.0
03h 02m 09s,23777764,84.0
03h 02m 09s,23778128,2.0
03h 02m 09s,23778259,1.0
03h 02m 09s,23778707,1.0
03h 02m 09s,23779020,2.0
03h 02m 09s,23779029,63.0
03h 02m 10s,23779368,2.0
03h 02m 10s,23780122,77.0
03h 02m 10s,23780265,0.0
03h 02m 10s,23780713,28.0
03h 02m 10s,23781175,6.0
03h 02m 11s,23782077,67.0
03h 02m 11s,23782953,1.0
03h 02m 12s,23783838,4.0
03h 02m 12s,23783845,37.0
03h 02m 12s,23785014,9.0
03h 02m 13s,23786378,75.0
03h 02m 13s,23788033,2.0
03h 02m 14s,23788101,92.0
03h 02m 14s,23788108,60.0
03h 02m 14s,23788502,15.0
03h 02m 14s,23789301,15.0
03h 02m 15s,23791189,7.0
03h 02m 15s,23791635,60.0
03h 02m 15s,23791965,1.0
03h 02m 16s,23794263,15.0
03h 02m 17s,23796074,41.0
03h 02m 19s,23800800,13.0
03h 02m 19s,23800901,11.0
03h 02m 20s,23801686,6.0
03h 02m 20s,23802075,75.0
03h 02m 21s,23803765,1.0
03h 02m 21s,23804179,28.0
03h 02m 21s,23804775,0.0
03h 02m 22s,23805689,12.0
03h 02m 22s,23806341,22.0
03h 02m 22s,23807525,15.0
03h 02m 23s,23807716,95.0
03h 02m 23s,23809485,2.0
03h 02m 24s,23810310,17.0
03h 02m 25s,23813965,1.0
03h 02m 26s,23815705,23.0
03h 02m 27s,23816754,28.0
03h 02m 27s,23816858,34.0
03h 02m 27s,23817156,19.0
03h 02m 27s,23817732,11.0
03h 02m 27s,23818539,106.0
03h 02m 28s,23819228,48.0
03h 02m 28s,23819908,46.0
03h 02m 29s,23822700,86.0
03h 02m 30s,23823921,0.0
03h 02m 30s,23824055,9.0
03h 02m 30s,23824794,80.0
03h 02m 32s,23827812,9.0
03h 02m 32s,23829672,5.0
03h 02m 33s,23830345,21.0
03h 02m 33s,23831745,2.0
03h 02m 34s,23832135,3.0
03h 02m 34s,23833713,97.0
03h 02m 34s,23833959,14.0
03h 02m 35s,23834078,2.0
03h 02m 35s,23834671,26.0
03h 02m 35s,23835075,105.0
03h 02m 35s,23835422,1.0
03h 02m 36s,23836718,74.0
03h 02m 36s,23838047,18.0
03h 02m 37s,23839461,81.0
03h 02m 37s,23840454,3.0
03h 02m 38s,23841376,15.0
03h 02m 38s,23842089,12.0
03h 02m 38s,23842648,1.0
03h 02m 39s,23843193,102.0
03h 02m 39s,23843389,4.0
03h 02m 39s,23843526,18.0
03h 02m 40s,23845152,4.0
03h 02m 40s,23846296,70.0
03h 02m 41s,23847501,8.0
03h 02m 41s,23849163,92.0
03h 02m 42s,23850122,4.0
03h 02m 42s,23850618,101.0
03h 02m 43s,23851854,21.0
03h 02m 43s,23851880,5.0
03h 02m 43s,23852532,68.0
03h 02m 43s,23853488,75.0
03h 02m 44s,23855068,79.0
03h 02m 44s,23855237,80.0
03h 02m 44s,23855687,7.0
03h 02m 45s,23856491,67.0
03h 02m 46s,23859608,12.0
03h 02m 46s,23860003,105.0
03h 02m 47s,23860637,15.0
03h 02m 47s,23861218,1.0
03h 02m 48s,23864253,84.0
03h 02m 49s,23865011,16.0
03h 02m 49s,23865488,10.0
03h 02m 49s,23865864,11.0
03h 02m 49s,23866072,14.0
03h 02m 50s,23867142,6.0
03h 02m 50s,23867175,1.0
03h 02m 50s,23867265,6.0
03h 02m 50s,23868710,1.0
03h 02m 51s,23869283,0.0
03h 02m 52s,23871405,6.0
03h 02m 52s,23871925,6.0
03h 02m 52s,23872907,7.0
03h 02m 52s,23872956,4.0
03h 02m 53s,23874990,20.0
03h 02m 53s,23875236,17.0
03h 02m 54s,23875446,9.0
03h 02m 54s,23876668,71.0
03h 02m 54s,23877072,21.0
03h 02m 55s,23878899,75.0
03h 02m 56s,23880778,62.0
03h 02m 56s,23881057,3.0
03h 02m 57s,23881868,6.0
03h 02m 57s,23882071,73.0
03h 02m 57s,23882211,2.0
03h 02m 58s,23885579,74.0
03h 02m 58s,23885927,84.0
03h 02m 58s,23886047,78.0
03h 02m 58s,23886101,3.0
03h 02m 59s,23886844,0.0
03h 02m 59s,23887579,13.0
03h 02m 59s,23888313,7.0
03h 03m 00s,23888890,7.0
03h 03m 02s,23893394,0.0
03h 03m 03s,23897178,2.0
03h 03m 04s,23897587,0.0
03h 03m 04s,23897761,106.0
03h 03m 04s,23898665,32.0
03h 03m 05s,23899408,9.0
03h 03m 06s,23902205,80.0
03h 03m 06s,23903196,92.0
03h 03m 06s,23903317,45.0
03h 03m 07s,23904030,7.0
03h 03m 07s,23904041,105.0
03h 03m 08s,23905950,104.0
03h 03m 08s,23906307,25.0
03h 03m 08s,23906838,107.0
03h 03m 08s,23907723,7.0
03h 03m 09s,23909004,35.0
03h 03m 09s,23909181,74.0
03h 03m 09s,23910187,4.0
03h 03m 10s,23911621,8.0
03h 03m 11s,23912933,59.0
03h 03m 12s,23915309,0.0
03h 03m 12s,23915571,7.0
03h 03m 12s,23916537,26.0
03h 03m 13s,23917181,5.0
03h 03m 13s,23918801,3.0
03h 03m 14s,23919417,5.0
03h 03m 14s,23920410,3.0
03h 03m 14s,23920613,21.0
03h 03m 15s,23921777,8.0
03h 03m 15s,23923365,1.0
03h 03m 16s,23925416,39.0
03h 03m 17s,23926017,83.0
03h 03m 17s,23927353,110.0
03h 03m 17s,23927360,65.0
03h 03m 17s,23927475,65.0
03h 03m 18s,23928008,42.0
03h 03m 18s,23928124,98.0
03h 03m 18s,23928434,5.0
03h 03m 18s,23928954,16.0
03h 03m 18s,23929326,18.0
03h 03m 19s,23930723,6.0
03h 03m 19s,23931801,83.0
03h 03m 20s,23932483,0.0
03h 03m 20s,23932791,15.0
03h 03m 20s,23933934,4.0
03h 03m 21s,23935185,3.0
03h 03m 21s,23935705,17.0
03h 03m 21s,23936286,0.0
03h 03m 21s,23936517,85.0
03h 03m 22s,23938753,26.0
03h 03m 23s,23938930,6.0
03h 03m 23s,23939066,0.0
03h 03m 23s,23939205,3.0
03h 03m 24s,23941161,2.0
03h 03m 24s,23941889,2.0
03h 03m 24s,23943027,5.0
03h 03m 24s,23943042,1.0
03h 03m 26s,23946306,1.0
03h 03m 26s,23946509,1.0
03h 03m 26s,23946896,0.0
03h 03m 27s,23947681,28.0
03h 03m 27s,23949356,7.0
03h 03m 28s,23950866,1.0
03h 03m 28s,23951417,0.0
03h 03m 28s,23951659,1.0
03h 03m 29s,23952414,5.0
03h 03m 29s,23952990,19.0
03h 03m 29s,23953432,37.0
03h 03m 29s,23953888,83.0
03h 03m 30s,23954464,17.0
03h 03m 31s,23957081,0.0
03h 03m 31s,23957693,89.0
03h 03m 31s,23957979,68.0
03h 03m 32s,23958997,21.0
03h 03m 32s,23959852,8.0
03h 03m 33s,23961137,13.0
03h 03m 33s,23961433,84.0
03h 03m 33s,23961704,56.0
03h 03m 34s,23963032,6.0
03h 03m 34s,23963069,2.0
03h 03m 36s,23967754,18.0
03h 03m 37s,23969275,104.0
03h 03m 37s,23969630,10.0
03h 03m 37s,23971012,0.0
03h 03m 38s,23971517,10.0
03h 03m 39s,23973911,3.0
03h 03m 39s,23974650,19.0
03h 03m 39s,23974742,98.0
03h 03m 39s,23974814,97.0
03h 03m 40s,23975798,4.0
03h 03m 40s,23976060,1.0
03h 03m 40s,23976684,77.0
03h 03m 40s,23977488,8.0
03h 03m 41s,23977988,26.0
03h 03m 41s,23978661,58.0
03h 03m 41s,23979089,30.0
03h 03m 42s,23980839,5.0
03h 03m 42s,23981259,5.0
03h 03m 43s,23982032,4.0
03h 03m 43s,23982055,15.0
03h 03m 43s,23982715,6.0
03h 03m 44s,23984994,2.0
03h 03m 44s,23986054,3.0
03h 03m 45s,23987895,1.0
03h 03m 45s,23987902,4.0
03h 03m 45s,23988322,96.0
03h 03m 46s,23989779,94.0
03h 03m 46s,23990053,5.0
03h 03m 47s,23990837,2.0
03h 03m 47s,23991765,0.0
03h 03m 47s,23992740,44.0
03h 03m 47s,23992934,2.0
03h 03m 48s,23993864,24.0
03h 03m 48s,23994354,0.0
03h 03m 48s,23994572,106.0
03h 03m 49s,23995272,19.0
03h 03m 49s,23995885,105.0
03h 03m 49s,23997071,46.0
03h 03m 49s,23997366,75.0
03h 03m 51s,24001139,5.0
03h 03m 52s,24002654,0.0
03h 03m 52s,24002701,90.0
03h 03m 53s,24004255,98.0
03h 03m 54s,24006386,2.0
03h 03m 54s,24006717,2.0
03h 03m 54s,24007361,0.0
03h 03m 54s,24007475,67.0
03h 03m 54s,24007622,10.0
03h 03m 55s,24008463,102.0
03h 03m 55s,24009063,3.0
03h 03m 55s,24009699,67.0
03h 03m 55s,24010566,1.0
03h 03m 56s,24012443,93.0
03h 03m 57s,24014655,2.0
03h 03m 58s,24015327,58.0
03h 03m 58s,24017063,0.0
03h 03m 59s,24017264,23.0
03h 03m 59s,24017327,25.0
03h 04m 00s,24019593,11.0
03h 04m 00s,24019691,10.0
03h 04m 00s,24019719,92.0
03h 04m 00s,24020205,4.0
03h 04m 00s,24020805,86.0
03h 04m 00s,24021260,36.0
03h 04m 02s,24024566,5.0
03h 04m 02s,24024957,0.0
03h 04m 02s,24025211,11.0
03h 04m 02s,24025628,25.0
03h 04m 03s,24027069,4.0
03h 04m 04s,24028836,12.0
03h 04m 04s,24028930,12.0
03h 04m 04s,24029542,64.0
03h 04m 05s,24030842,84.0
03h 04m 06s,24033646,68.0
03h 04m 07s,24034817,2.0
03h 04m 07s,24035006,31.0
03h 04m 07s,24035735,34.0
03h 04m 07s,24035824,6.0
03h 04m 07s,24036270,90.0
03h 04m 08s,24037536,12.0
03h 04m 08s,24038477,96.0
03h 04m 10s,24041696,37.0
03h 04m 10s,24042254,5.0
03h 04m 10s,24042533,31.0
03h 04m 10s,24043163,8.0
03h 04m 11s,24044034,7.0
03h 04m 11s,24044262,1.0
03h 04m 11s,24045425,64.0
03h 04m 12s,24046925,19.0
03h 04m 12s,24047295,0.0
03h 04m 13s,24047881,0.0
03h 04m 13s,24048044,4.0
03h 04m 13s,24048230,88.0
03h 04m 14s,24050460,36.0
03h 04m 14s,24051599,1.0
03h 04m 15s,24052479,17.0
03h 04m 16s,24054883,1.0
03h 04m 16s,24054959,101.0
03h 04m 16s,24054974,1.0
03h 04m 17s,24056248,61.0
03h 04m 17s,24056367,20.0
03h 04m 17s,24056467,6.0
03h 04m 17s,24056956,98.0
03h 04m 18s,24058695,3.0
03h 04m 18s,24059828,13.0
03h 04m 18s,24059941,90.0
03h 04m 18s,24060183,11.0
03h 04m 18s,24060283,6.0
03h 04m 19s,24061490,2.0
03h 04m 19s,24062002,0.0
03h 04m 20s,24064727,1.0
03h 04m 20s,24064933,94.0
03h 04m 21s,24065133,1.0
03h 04m 21s,24065152,15.0
