time,global step,score
02h 43m 59s,20109869,143.0
02h 44m 00s,20111077,1.0
02h 44m 02s,20114319,33.0
02h 44m 02s,20115293,34.0
02h 44m 02s,20115680,34.0
02h 44m 04s,20118322,34.0
02h 44m 04s,20119698,72.0
02h 44m 05s,20120708,32.0
02h 44m 05s,20120935,33.0
02h 44m 05s,20122103,69.0
02h 44m 06s,20122353,35.0
02h 44m 06s,20122756,70.0
02h 44m 07s,20125250,35.0
02h 44m 07s,20125471,0.0
02h 44m 08s,20126542,71.0
02h 44m 09s,20128944,71.0
02h 44m 09s,20129050,38.0
02h 44m 09s,20129401,67.0
02h 44m 10s,20131646,67.0
02h 44m 11s,20133492,33.0
02h 44m 13s,20137158,36.0
02h 44m 15s,20140638,4.0
02h 44m 15s,20140744,34.0
02h 44m 15s,20140825,71.0
02h 44m 18s,20147349,35.0
02h 44m 18s,20147625,101.0
02h 44m 18s,20147824,69.0
02h 44m 18s,20148197,73.0
02h 44m 19s,20150222,84.0
02h 44m 19s,20150817,69.0
02h 44m 19s,20150954,35.0
02h 44m 19s,20150962,1.0
02h 44m 20s,20151104,38.0
02h 44m 20s,20151206,30.0
02h 44m 20s,20152149,35.0
02h 44m 20s,20152492,35.0
02h 44m 20s,20152638,105.0
02h 44m 21s,20153425,160.0
02h 44m 21s,20154590,3.0
02h 44m 21s,20154914,71.0
02h 44m 21s,20154956,72.0
02h 44m 22s,20155296,70.0
02h 44m 22s,20155397,70.0
02h 44m 22s,20156306,15.0
02h 44m 22s,20156527,3.0
02h 44m 22s,20156984,37.0
02h 44m 22s,20157178,0.0
02h 44m 24s,20159659,71.0
02h 44m 25s,20161952,107.0
02h 44m 25s,20162207,107.0
02h 44m 26s,20164059,21.0
02h 44m 26s,20164545,33.0
02h 44m 26s,20164646,8.0
02h 44m 27s,20165971,71.0
02h 44m 28s,20167922,35.0
02h 44m 29s,20170840,7.0
02h 44m 30s,20173082,34.0
02h 44m 31s,20174717,69.0
02h 44m 31s,20174890,35.0
02h 44m 32s,20176029,59.0
02h 44m 32s,20176187,32.0
02h 44m 32s,20176271,71.0
02h 44m 32s,20176295,33.0
02h 44m 32s,20176709,10.0
02h 44m 32s,20177168,35.0
02h 44m 32s,20177492,35.0
02h 44m 33s,20178166,31.0
02h 44m 33s,20178179,33.0
02h 44m 34s,20180312,34.0
02h 44m 34s,20180851,0.0
02h 44m 35s,20182370,35.0
02h 44m 35s,20182949,71.0
02h 44m 35s,20183652,33.0
02h 44m 35s,20183673,4.0
02h 44m 36s,20185618,36.0
02h 44m 37s,20187435,106.0
02h 44m 38s,20188383,71.0
02h 44m 38s,20188532,154.0
02h 44m 38s,20189677,34.0
02h 44m 38s,20190081,0.0
02h 44m 39s,20190269,110.0
02h 44m 42s,20197149,57.0
02h 44m 42s,20197525,34.0
02h 44m 42s,20197828,34.0
02h 44m 43s,20198895,1.0
02h 44m 43s,20198999,35.0
02h 44m 43s,20199030,28.0
02h 44m 43s,20199701,34.0
02h 44m 43s,20199843,142.0
02h 44m 44s,20201056,69.0
02h 44m 46s,20204728,33.0
02h 44m 46s,20205472,4.0
02h 44m 46s,20205634,71.0
02h 44m 47s,20206812,69.0
02h 44m 47s,20206946,35.0
02h 44m 47s,20207294,34.0
02h 44m 48s,20208674,31.0
02h 44m 48s,20209594,1.0
02h 44m 49s,20211591,69.0
02h 44m 49s,20212607,0.0
02h 44m 49s,20212665,34.0
02h 44m 50s,20212980,0.0
02h 44m 50s,20213961,48.0
02h 44m 50s,20214635,34.0
02h 44m 52s,20217421,33.0
02h 44m 52s,20217609,69.0
02h 44m 53s,20219035,25.0
02h 44m 53s,20219056,109.0
02h 44m 53s,20219347,71.0
02h 44m 53s,20220361,69.0
02h 44m 54s,20221016,103.0
02h 44m 54s,20221066,30.0
02h 44m 54s,20221721,1.0
02h 44m 54s,20222659,36.0
02h 44m 55s,20223739,31.0
02h 44m 55s,20224904,71.0
02h 44m 56s,20226172,23.0
02h 44m 57s,20228075,3.0
02h 44m 57s,20228944,33.0
02h 44m 57s,20229075,18.0
02h 44m 58s,20229318,29.0
02h 44m 58s,20230255,71.0
02h 44m 58s,20231013,145.0
02h 44m 59s,20231283,70.0
02h 44m 59s,20233116,71.0
02h 44m 59s,20233140,6.0
02h 45m 00s,20234382,34.0
02h 45m 00s,20234888,36.0
02h 45m 00s,20235171,34.0
02h 45m 01s,20235744,11.0
02h 45m 01s,20236194,71.0
02h 45m 01s,20236360,35.0
02h 45m 01s,20236721,98.0
02h 45m 02s,20237336,0.0
02h 45m 04s,20241267,34.0
02h 45m 05s,20243590,34.0
02h 45m 05s,20243784,6.0
02h 45m 05s,20243978,27.0
02h 45m 07s,20247356,32.0
02h 45m 07s,20249034,35.0
02h 45m 08s,20250847,1.0
02h 45m 08s,20251425,107.0
02h 45m 09s,20252214,30.0
02h 45m 10s,20254594,110.0
02h 45m 12s,20257773,71.0
02h 45m 12s,20259088,27.0
02h 45m 13s,20259907,70.0
02h 45m 13s,20259930,71.0
02h 45m 13s,20260600,34.0
02h 45m 13s,20261629,72.0
02h 45m 14s,20263880,129.0
02h 45m 15s,20264807,28.0
02h 45m 16s,20267891,69.0
02h 45m 18s,20270739,71.0
02h 45m 19s,20272244,67.0
02h 45m 19s,20272586,126.0
02h 45m 20s,20274531,35.0
02h 45m 20s,20275298,15.0
02h 45m 21s,20277683,73.0
02h 45m 22s,20278056,35.0
02h 45m 22s,20279082,72.0
02h 45m 24s,20282367,107.0
02h 45m 24s,20283442,67.0
02h 45m 24s,20284082,71.0
02h 45m 25s,20285651,75.0
02h 45m 26s,20286315,26.0
02h 45m 26s,20288149,45.0
02h 45m 27s,20288924,32.0
02h 45m 28s,20291996,1.0
02h 45m 29s,20293349,83.0
02h 45m 30s,20295534,28.0
02h 45m 30s,20295842,69.0
02h 45m 30s,20295962,91.0
02h 45m 30s,20296145,55.0
02h 45m 31s,20297380,130.0
02h 45m 31s,20298256,28.0
02h 45m 32s,20299193,34.0
02h 45m 33s,20300504,0.0
02h 45m 33s,20301502,34.0
02h 45m 35s,20305814,94.0
02h 45m 35s,20306025,69.0
02h 45m 35s,20306077,71.0
02h 45m 35s,20306468,35.0
02h 45m 36s,20306800,32.0
02h 45m 36s,20307083,105.0
02h 45m 36s,20307358,0.0
02h 45m 36s,20308042,33.0
02h 45m 37s,20309761,35.0
02h 45m 37s,20309924,7.0
02h 45m 37s,20310560,16.0
02h 45m 37s,20310615,56.0
02h 45m 38s,20311209,69.0
02h 45m 38s,20312164,72.0
02h 45m 38s,20312836,14.0
02h 45m 39s,20314107,71.0
02h 45m 40s,20316776,36.0
02h 45m 41s,20318059,33.0
02h 45m 41s,20318602,34.0
02h 45m 42s,20320315,142.0
02h 45m 42s,20320459,34.0
02h 45m 42s,20321064,137.0
02h 45m 43s,20321609,67.0
02h 45m 43s,20323212,105.0
02h 45m 44s,20323726,128.0
02h 45m 44s,20323864,52.0
02h 45m 47s,20330168,20.0
02h 45m 47s,20330258,34.0
02h 45m 47s,20330526,34.0
02h 45m 48s,20331702,34.0
02h 45m 48s,20331957,35.0
02h 45m 48s,20332221,35.0
02h 45m 49s,20334908,86.0
02h 45m 49s,20335070,145.0
02h 45m 50s,20336893,35.0
02h 45m 51s,20338886,71.0
02h 45m 52s,20339461,32.0
02h 45m 53s,20341804,127.0
02h 45m 53s,20342037,161.0
02h 45m 54s,20344608,35.0
02h 45m 55s,20346086,78.0
02h 45m 56s,20348069,73.0
02h 45m 57s,20351161,71.0
02h 45m 57s,20351646,70.0
02h 45m 58s,20351785,35.0
02h 45m 58s,20352707,35.0
02h 45m 58s,20353207,33.0
02h 46m 00s,20357093,34.0
02h 46m 00s,20357352,70.0
02h 46m 03s,20362279,43.0
02h 46m 03s,20362826,31.0
02h 46m 03s,20362845,68.0
02h 46m 03s,20363008,21.0
02h 46m 03s,20363174,57.0
02h 46m 03s,20363236,66.0
02h 46m 03s,20363830,70.0
02h 46m 05s,20366740,69.0
02h 46m 05s,20366996,141.0
02h 46m 05s,20367216,34.0
02h 46m 05s,20367954,69.0
02h 46m 06s,20368722,33.0
02h 46m 06s,20369332,36.0
02h 46m 07s,20371520,38.0
02h 46m 07s,20371528,4.0
02h 46m 08s,20372516,71.0
02h 46m 08s,20373224,9.0
02h 46m 09s,20375891,70.0
02h 46m 09s,20376235,141.0
02h 46m 10s,20376466,68.0
02h 46m 10s,20378216,34.0
02h 46m 11s,20379481,32.0
02h 46m 11s,20380039,71.0
02h 46m 13s,20384059,35.0
02h 46m 14s,20384930,71.0
02h 46m 15s,20386689,105.0
02h 46m 16s,20389088,33.0
02h 46m 16s,20389414,96.0
02h 46m 16s,20390072,34.0
02h 46m 16s,20390491,34.0
02h 46m 17s,20391646,34.0
02h 46m 17s,20392191,35.0
02h 46m 17s,20392493,0.0
02h 46m 17s,20392769,2.0
02h 46m 18s,20394806,33.0
02h 46m 19s,20395572,33.0
02h 46m 20s,20398575,35.0
02h 46m 21s,20399261,47.0
02h 46m 22s,20401472,71.0
02h 46m 22s,20401483,83.0
02h 46m 22s,20401878,28.0
02h 46m 23s,20403283,35.0
02h 46m 23s,20403934,24.0
02h 46m 23s,20404414,8.0
02h 46m 24s,20405973,142.0
02h 46m 24s,20406929,90.0
02h 46m 25s,20408315,71.0
02h 46m 25s,20408642,5.0
02h 46m 26s,20409599,142.0
02h 46m 26s,20410311,35.0
02h 46m 26s,20410803,0.0
02h 46m 27s,20412009,34.0
02h 46m 27s,20412136,105.0
02h 46m 28s,20413568,34.0
02h 46m 28s,20413753,82.0
02h 46m 28s,20415203,35.0
02h 46m 29s,20417334,71.0
02h 46m 30s,20419287,35.0
02h 46m 31s,20421110,35.0
02h 46m 32s,20423311,89.0
02h 46m 32s,20423424,19.0
02h 46m 33s,20423880,143.0
02h 46m 33s,20424846,24.0
02h 46m 34s,20425652,71.0
02h 46m 35s,20428481,23.0
02h 46m 36s,20430631,14.0
02h 46m 36s,20430940,72.0
02h 46m 38s,20435338,18.0
02h 46m 38s,20435745,160.0
02h 46m 39s,20436497,34.0
02h 46m 39s,20437455,35.0
02h 46m 40s,20438945,59.0
02h 46m 41s,20440173,1.0
02h 46m 41s,20440758,35.0
02h 46m 41s,20441683,11.0
02h 46m 42s,20442094,0.0
02h 46m 43s,20445068,62.0
02h 46m 43s,20445108,144.0
02h 46m 43s,20445379,71.0
02h 46m 44s,20447164,72.0
02h 46m 44s,20447325,36.0
02h 46m 44s,20447531,106.0
02h 46m 45s,20448588,33.0
02h 46m 45s,20449728,71.0
02h 46m 46s,20450948,69.0
02h 46m 46s,20451027,0.0
02h 46m 46s,20451453,0.0
02h 46m 46s,20452062,107.0
02h 46m 48s,20456433,8.0
02h 46m 50s,20459882,68.0
02h 46m 50s,20460211,34.0
02h 46m 52s,20463996,141.0
02h 46m 52s,20464249,69.0
02h 46m 53s,20464676,29.0
02h 46m 54s,20466789,144.0
02h 46m 54s,20468143,35.0
02h 46m 54s,20468305,50.0
02h 46m 55s,20468739,83.0
02h 46m 55s,20469800,106.0
02h 46m 55s,20469960,70.0
02h 46m 55s,20470218,71.0
02h 46m 56s,20471745,71.0
02h 46m 56s,20472656,37.0
02h 46m 57s,20473332,36.0
02h 46m 57s,20473349,107.0
02h 46m 57s,20473989,6.0
02h 46m 58s,20475992,70.0
02h 46m 59s,20477192,32.0
02h 46m 59s,20478676,161.0
02h 47m 00s,20479630,72.0
02h 47m 01s,20482491,34.0
02h 47m 03s,20487136,70.0
02h 47m 04s,20487959,70.0
02h 47m 04s,20488158,34.0
02h 47m 07s,20493834,34.0
02h 47m 07s,20494111,35.0
02h 47m 07s,20494135,34.0
02h 47m 07s,20494546,35.0
02h 47m 07s,20495337,34.0
02h 47m 07s,20495447,33.0
02h 47m 08s,20496454,71.0
02h 47m 08s,20496621,71.0
02h 47m 08s,20497056,70.0
02h 47m 10s,20500498,35.0
02h 47m 11s,20502787,71.0
02h 47m 11s,20503530,96.0
02h 47m 12s,20504600,36.0
02h 47m 12s,20505735,34.0
02h 47m 13s,20506206,34.0
02h 47m 14s,20508019,24.0
02h 47m 14s,20508595,106.0
02h 47m 14s,20509901,145.0
02h 47m 15s,20510788,34.0
02h 47m 15s,20510986,96.0
02h 47m 15s,20511644,28.0
02h 47m 18s,20516604,72.0
02h 47m 19s,20518391,71.0
02h 47m 19s,20519597,10.0
02h 47m 19s,20519847,142.0
02h 47m 19s,20520029,10.0
02h 47m 20s,20520584,34.0
02h 47m 20s,20521520,32.0
02h 47m 21s,20522615,69.0
02h 47m 21s,20523331,11.0
02h 47m 22s,20524744,26.0
02h 47m 22s,20524968,68.0
02h 47m 22s,20525176,32.0
02h 47m 22s,20525329,71.0
02h 47m 22s,20526080,70.0
02h 47m 22s,20526139,159.0
02h 47m 22s,20526218,34.0
02h 47m 23s,20526500,71.0
02h 47m 24s,20529025,34.0
02h 47m 26s,20532746,8.0
02h 47m 26s,20534239,32.0
02h 47m 27s,20536497,34.0
02h 47m 28s,20537793,32.0
02h 47m 28s,20538374,157.0
02h 47m 29s,20539817,27.0
02h 47m 30s,20541206,3.0
02h 47m 30s,20542923,124.0
02h 47m 31s,20543559,39.0
02h 47m 32s,20547124,70.0
02h 47m 33s,20547180,35.0
02h 47m 33s,20547867,34.0
02h 47m 33s,20548759,159.0
02h 47m 33s,20549077,33.0
02h 47m 34s,20549464,34.0
02h 47m 34s,20549507,106.0
02h 47m 34s,20550293,35.0
02h 47m 35s,20552262,33.0
02h 47m 35s,20552373,71.0
02h 47m 35s,20552426,34.0
02h 47m 35s,20553184,35.0
02h 47m 36s,20553275,32.0
02h 47m 36s,20553429,129.0
02h 47m 37s,20556433,68.0
02h 47m 38s,20557429,35.0
02h 47m 39s,20560233,106.0
02h 47m 39s,20560450,71.0
02h 47m 40s,20561940,36.0
02h 47m 40s,20563526,37.0
02h 47m 41s,20565044,34.0
02h 47m 41s,20565378,65.0
02h 47m 43s,20568919,28.0
02h 47m 43s,20568982,106.0
02h 47m 43s,20569383,107.0
02h 47m 44s,20571585,34.0
02h 47m 45s,20572812,34.0
02h 47m 45s,20573152,35.0
02h 47m 45s,20573340,28.0
02h 47m 46s,20574979,142.0
02h 47m 46s,20575497,35.0
02h 47m 47s,20577552,34.0
02h 47m 48s,20578359,33.0
02h 47m 49s,20580015,90.0
02h 47m 49s,20580866,35.0
02h 47m 49s,20581134,32.0
02h 47m 50s,20583041,70.0
02h 47m 51s,20584040,35.0
02h 47m 51s,20584126,35.0
02h 47m 53s,20588389,36.0
02h 47m 53s,20588844,35.0
02h 47m 54s,20591903,70.0
02h 47m 54s,20592134,34.0
02h 47m 55s,20593098,70.0
02h 47m 55s,20593903,70.0
02h 47m 55s,20594125,17.0
02h 47m 56s,20595630,71.0
02h 47m 57s,20597503,0.0
02h 47m 57s,20597616,71.0
02h 47m 57s,20598398,0.0
02h 47m 58s,20599342,32.0
02h 47m 58s,20599527,36.0
02h 47m 59s,20601470,70.0
02h 48m 00s,20604114,127.0
02h 48m 00s,20604408,106.0
02h 48m 01s,20605634,36.0
02h 48m 01s,20606028,41.0
02h 48m 01s,20606180,34.0
02h 48m 02s,20607554,71.0
02h 48m 02s,20608392,33.0
02h 48m 02s,20608765,145.0
02h 48m 03s,20610909,71.0
02h 48m 04s,20611929,0.0
02h 48m 05s,20614316,14.0
02h 48m 06s,20615864,34.0
02h 48m 06s,20616846,71.0
02h 48m 06s,20616933,37.0
02h 48m 07s,20617714,68.0
02h 48m 07s,20618435,142.0
02h 48m 08s,20619754,116.0
02h 48m 08s,20619801,67.0
02h 48m 09s,20622021,32.0
02h 48m 09s,20622552,34.0
02h 48m 09s,20622559,82.0
02h 48m 10s,20623847,77.0
02h 48m 11s,20625308,37.0
02h 48m 11s,20626088,3.0
02h 48m 12s,20628782,35.0
02h 48m 13s,20629569,33.0
02h 48m 14s,20631736,35.0
02h 48m 14s,20631841,37.0
02h 48m 14s,20632239,19.0
02h 48m 15s,20634284,33.0
02h 48m 15s,20635121,35.0
02h 48m 15s,20635370,76.0
02h 48m 16s,20635430,68.0
02h 48m 16s,20635492,12.0
02h 48m 18s,20640354,70.0
02h 48m 18s,20641020,34.0
02h 48m 18s,20641538,34.0
02h 48m 19s,20642980,34.0
02h 48m 20s,20644046,35.0
02h 48m 21s,20646764,67.0
02h 48m 22s,20648160,69.0
02h 48m 23s,20650275,110.0
02h 48m 24s,20651992,48.0
02h 48m 24s,20652009,108.0
02h 48m 24s,20652932,71.0
02h 48m 25s,20653816,33.0
02h 48m 26s,20655863,29.0
02h 48m 26s,20656114,105.0
02h 48m 26s,20656878,34.0
02h 48m 26s,20657141,70.0
02h 48m 26s,20657207,35.0
02h 48m 27s,20659150,142.0
02h 48m 27s,20659521,34.0
02h 48m 27s,20659760,34.0
02h 48m 28s,20661383,34.0
02h 48m 28s,20661683,1.0
02h 48m 30s,20665234,72.0
02h 48m 30s,20665252,69.0
02h 48m 30s,20665892,54.0
02h 48m 31s,20666228,71.0
02h 48m 31s,20667077,15.0
02h 48m 31s,20667918,34.0
02h 48m 32s,20668607,23.0
02h 48m 32s,20669530,70.0
02h 48m 32s,20669552,35.0
02h 48m 33s,20671473,105.0
02h 48m 34s,20672944,10.0
02h 48m 34s,20673476,28.0
02h 48m 35s,20674410,31.0
02h 48m 36s,20676692,16.0
02h 48m 36s,20677314,107.0
02h 48m 36s,20677590,37.0
02h 48m 36s,20677944,34.0
02h 48m 37s,20680436,70.0
02h 48m 38s,20681121,34.0
02h 48m 38s,20682162,6.0
02h 48m 39s,20684353,17.0
02h 48m 40s,20685826,58.0
02h 48m 41s,20686818,140.0
02h 48m 41s,20687496,70.0
02h 48m 41s,20687836,142.0
02h 48m 42s,20690498,36.0
02h 48m 44s,20693167,35.0
02h 48m 44s,20693717,70.0
02h 48m 46s,20697777,31.0
02h 48m 46s,20697921,28.0
02h 48m 47s,20699313,69.0
02h 48m 47s,20700166,33.0
02h 48m 47s,20700385,56.0
02h 48m 47s,20700996,33.0
02h 48m 49s,20703330,6.0
02h 48m 49s,20703525,20.0
02h 48m 49s,20704864,31.0
02h 48m 50s,20706960,71.0
02h 48m 52s,20710146,71.0
02h 48m 52s,20710842,42.0
02h 48m 52s,20710973,70.0
02h 48m 52s,20711126,0.0
02h 48m 53s,20711831,5.0
02h 48m 53s,20712659,34.0
02h 48m 53s,20713136,65.0
02h 48m 54s,20713734,34.0
02h 48m 54s,20713976,75.0
02h 48m 54s,20714100,124.0
02h 48m 55s,20715710,32.0
02h 48m 55s,20716636,70.0
02h 48m 55s,20716865,1.0
02h 48m 56s,20719354,105.0
02h 48m 57s,20720108,25.0
02h 48m 57s,20721329,144.0
02h 48m 58s,20722163,104.0
02h 48m 58s,20722275,133.0
02h 48m 59s,20723862,50.0
02h 48m 59s,20723892,32.0
02h 48m 59s,20725210,34.0
02h 49m 00s,20726606,69.0
02h 49m 00s,20726675,3.0
02h 49m 01s,20729157,65.0
02h 49m 03s,20732719,18.0
02h 49m 03s,20732887,36.0
02h 49m 04s,20734352,19.0
02h 49m 04s,20735862,69.0
02h 49m 05s,20736965,36.0
02h 49m 06s,20739290,33.0
02h 49m 08s,20743127,126.0
02h 49m 08s,20743579,129.0
02h 49m 08s,20743975,32.0
02h 49m 08s,20744179,34.0
02h 49m 09s,20744737,71.0
02h 49m 09s,20746351,37.0
02h 49m 10s,20747234,71.0
02h 49m 11s,20748676,16.0
02h 49m 11s,20749243,67.0
02h 49m 12s,20750759,74.0
02h 49m 12s,20750907,69.0
02h 49m 12s,20751651,31.0
02h 49m 13s,20753795,124.0
02h 49m 14s,20755511,2.0
02h 49m 15s,20757448,47.0
02h 49m 15s,20758000,36.0
02h 49m 16s,20759396,78.0
02h 49m 16s,20759465,47.0
02h 49m 17s,20761163,34.0
02h 49m 19s,20765807,33.0
02h 49m 19s,20766456,71.0
02h 49m 19s,20766698,72.0
02h 49m 20s,20766844,128.0
02h 49m 20s,20766963,71.0
02h 49m 20s,20767542,142.0
02h 49m 20s,20767843,33.0
02h 49m 20s,20767945,0.0
02h 49m 20s,20768137,68.0
02h 49m 21s,20769254,33.0
02h 49m 22s,20772064,70.0
02h 49m 23s,20773325,35.0
02h 49m 23s,20774525,72.0
02h 49m 24s,20775294,33.0
02h 49m 25s,20777709,156.0
02h 49m 26s,20779284,25.0
02h 49m 26s,20779582,71.0
02h 49m 28s,20784016,34.0
02h 49m 28s,20784124,34.0
02h 49m 28s,20784558,33.0
02h 49m 29s,20786301,107.0
02h 49m 30s,20787734,33.0
02h 49m 30s,20788292,35.0
02h 49m 30s,20789370,35.0
02h 49m 31s,20789591,124.0
02h 49m 31s,20789713,69.0
02h 49m 31s,20790419,32.0
02h 49m 31s,20790588,71.0
02h 49m 32s,20791651,69.0
02h 49m 32s,20791867,69.0
02h 49m 32s,20791886,34.0
02h 49m 32s,20793368,34.0
02h 49m 33s,20793625,34.0
02h 49m 33s,20793749,142.0
02h 49m 33s,20793770,9.0
02h 49m 33s,20794574,32.0
02h 49m 35s,20797862,89.0
02h 49m 35s,20797872,34.0
02h 49m 37s,20802974,72.0
02h 49m 38s,20803955,4.0
02h 49m 38s,20804300,61.0
02h 49m 39s,20807147,70.0
02h 49m 39s,20807305,28.0
02h 49m 40s,20809423,35.0
02h 49m 41s,20809910,34.0
02h 49m 41s,20810799,142.0
02h 49m 41s,20811421,33.0
02h 49m 41s,20811483,35.0
02h 49m 42s,20811889,35.0
02h 49m 42s,20812440,24.0
02h 49m 42s,20812479,66.0
02h 49m 42s,20813500,33.0
02h 49m 43s,20814073,36.0
02h 49m 43s,20814406,105.0
02h 49m 43s,20814453,18.0
02h 49m 43s,20815839,69.0
02h 49m 44s,20817816,2.0
02h 49m 45s,20818293,35.0
02h 49m 45s,20818745,71.0
02h 49m 45s,20819714,0.0
02h 49m 46s,20821021,33.0
02h 49m 47s,20822772,34.0
02h 49m 47s,20823791,35.0
02h 49m 48s,20825455,6.0
02h 49m 49s,20826247,35.0
02h 49m 49s,20827127,70.0
02h 49m 49s,20827221,28.0
02h 49m 49s,20828075,70.0
02h 49m 49s,20828126,90.0
02h 49m 50s,20828222,33.0
02h 49m 51s,20830297,141.0
02h 49m 51s,20830899,36.0
02h 49m 51s,20831985,71.0
02h 49m 51s,20832079,92.0
02h 49m 52s,20832309,33.0
02h 49m 54s,20837351,10.0
02h 49m 54s,20837507,71.0
02h 49m 55s,20840138,35.0
02h 49m 56s,20840319,30.0
02h 49m 56s,20841508,36.0
02h 49m 57s,20843617,33.0
02h 49m 57s,20843726,35.0
02h 49m 58s,20844739,72.0
02h 49m 59s,20847784,69.0
02h 49m 59s,20847999,33.0
02h 50m 00s,20849545,95.0
02h 50m 00s,20850261,32.0
02h 50m 01s,20851599,34.0
02h 50m 01s,20851804,33.0
02h 50m 03s,20855530,71.0
02h 50m 03s,20856517,34.0
02h 50m 04s,20856808,35.0
02h 50m 06s,20861812,38.0
02h 50m 07s,20863027,42.0
02h 50m 07s,20863747,71.0
02h 50m 08s,20866465,107.0
02h 50m 09s,20867424,34.0
02h 50m 09s,20867467,34.0
02h 50m 09s,20867484,69.0
02h 50m 09s,20868720,0.0
02h 50m 10s,20869356,40.0
02h 50m 11s,20871330,141.0
02h 50m 11s,20872910,34.0
02h 50m 11s,20873128,0.0
02h 50m 12s,20875107,144.0
02h 50m 12s,20875120,71.0
02h 50m 13s,20875578,72.0
02h 50m 14s,20879260,56.0
02h 50m 16s,20883023,69.0
02h 50m 18s,20886636,56.0
02h 50m 18s,20887129,107.0
02h 50m 19s,20888946,70.0
02h 50m 20s,20889756,93.0
02h 50m 20s,20890613,36.0
02h 50m 20s,20891753,36.0
02h 50m 21s,20892897,69.0
02h 50m 21s,20893488,0.0
02h 50m 22s,20895506,35.0
02h 50m 23s,20896113,35.0
02h 50m 24s,20898018,69.0
02h 50m 25s,20901245,102.0
02h 50m 25s,20901707,140.0
02h 50m 26s,20902532,35.0
02h 50m 27s,20904141,21.0
02h 50m 27s,20905678,15.0
02h 50m 27s,20905929,29.0
02h 50m 28s,20906814,144.0
02h 50m 28s,20907853,68.0
02h 50m 28s,20908108,84.0
02h 50m 28s,20908167,72.0
02h 50m 30s,20910474,107.0
02h 50m 30s,20910824,140.0
02h 50m 30s,20912058,142.0
02h 50m 30s,20912214,71.0
02h 50m 31s,20913391,69.0
02h 50m 32s,20914463,3.0
02h 50m 33s,20917172,34.0
02h 50m 33s,20917474,155.0
02h 50m 35s,20920486,36.0
02h 50m 35s,20921755,34.0
02h 50m 36s,20924583,108.0
02h 50m 37s,20926154,107.0
02h 50m 39s,20929934,72.0
02h 50m 40s,20931931,71.0
02h 50m 40s,20932257,140.0
02h 50m 41s,20933617,107.0
02h 50m 41s,20934176,77.0
02h 50m 42s,20935169,69.0
02h 50m 42s,20935333,35.0
02h 50m 42s,20936476,72.0
02h 50m 44s,20939084,122.0
02h 50m 44s,20940948,39.0
02h 50m 45s,20941905,35.0
02h 50m 46s,20943456,107.0
02h 50m 46s,20944398,10.0
02h 50m 47s,20945952,50.0
02h 50m 47s,20946265,57.0
02h 50m 48s,20947703,65.0
02h 50m 48s,20947738,33.0
02h 50m 48s,20948824,104.0
02h 50m 49s,20950354,0.0
02h 50m 51s,20954328,66.0
02h 50m 52s,20956128,72.0
02h 50m 52s,20957524,34.0
02h 50m 53s,20957772,35.0
02h 50m 53s,20957794,71.0
02h 50m 53s,20958035,20.0
02h 50m 53s,20958734,29.0
02h 50m 56s,20964184,144.0
02h 50m 57s,20966254,5.0
02h 50m 58s,20967987,71.0
02h 50m 58s,20968635,106.0
02h 50m 59s,20971635,67.0
02h 51m 00s,20972905,65.0
02h 51m 01s,20974065,68.0
02h 51m 01s,20974958,34.0
02h 51m 01s,20975953,161.0
02h 51m 02s,20976581,4.0
02h 51m 02s,20977194,21.0
02h 51m 03s,20978220,69.0
02h 51m 04s,20981483,35.0
02h 51m 04s,20981689,36.0
02h 51m 04s,20981843,6.0
02h 51m 04s,20982010,134.0
02h 51m 05s,20983312,130.0
02h 51m 05s,20983547,35.0
02h 51m 05s,20984193,71.0
02h 51m 08s,20988686,126.0
02h 51m 08s,20988992,108.0
02h 51m 10s,20993795,36.0
02h 51m 11s,20994729,105.0
02h 51m 11s,20994799,66.0
02h 51m 12s,20996988,71.0
02h 51m 13s,20999138,17.0
02h 51m 13s,20999162,30.0
02h 51m 13s,20999499,71.0
02h 51m 13s,20999906,0.0
02h 51m 14s,21000809,73.0
02h 51m 14s,21002671,141.0
02h 51m 15s,21003635,19.0
02h 51m 15s,21003902,35.0
02h 51m 15s,21004826,95.0
02h 51m 16s,21005056,0.0
02h 51m 16s,21005900,2.0
02h 51m 18s,21010221,27.0
02h 51m 18s,21010487,70.0
02h 51m 19s,21012546,139.0
02h 51m 19s,21012927,35.0
02h 51m 21s,21016076,31.0
02h 51m 22s,21017829,106.0
02h 51m 23s,21019917,1.0
02h 51m 23s,21020554,141.0
02h 51m 24s,21022131,35.0
02h 51m 25s,21023796,34.0
02h 51m 25s,21024601,8.0
02h 51m 26s,21026332,160.0
02h 51m 27s,21027894,71.0
02h 51m 27s,21028813,35.0
02h 51m 28s,21029596,29.0
02h 51m 28s,21030145,68.0
02h 51m 29s,21033048,143.0
02h 51m 29s,21033162,69.0
02h 51m 30s,21035168,69.0
02h 51m 31s,21036363,156.0
02h 51m 32s,21038012,105.0
02h 51m 32s,21038627,148.0
02h 51m 33s,21041654,105.0
02h 51m 34s,21041973,71.0
02h 51m 34s,21043244,5.0
02h 51m 35s,21045366,114.0
02h 51m 35s,21045425,10.0
02h 51m 37s,21048626,35.0
02h 51m 38s,21050329,139.0
02h 51m 38s,21051053,35.0
02h 51m 38s,21051076,34.0
02h 51m 39s,21052438,35.0
02h 51m 39s,21052466,71.0
